Name,ShopIconFileName,ShopIconExportName,ShopIconAnimScale,ShopIconClipped,UnlockLevel,RepUnlockLevel,ShopOrder,FileName,ExportName,ExportNameMirror,TileWidth,TileHeight,Price,DiamondPrice,DiscountPercentage,Vouchers,VoucherCount,PriceIncrease,DoPriceIncreaseEveryNObject,ShopDescriptionTID,TID,BuySound,AttractsButterflies,BirdsLand,SpawnsBirds,SpawnsFrogs,TapSound,CanBuy,SpinWheelPrize,BuyExp,Theme,TagSpecial,TagNature,TagDeco,TagSanctuary,TagStatue,HideFromLevelUpScreen,SanctuaryAnimal,PerceivedValue,UseCase,Passable
Winter ornaments,,,,,1,0,,sc/decos02_seasonal.sc,winter_ornaments,,1,1,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_WINTERORNAMENTS,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Shop,
Star Table,,,,,1,0,,sc/decos02_seasonal.sc,startable,,1,2,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_STARTABLE,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Events,
Fireworks Podium,,,,,1,0,,sc/decos02_seasonal.sc,fireworks_podium,,2,2,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_STARFOUNTAIN,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Shop,
Star Bench and Lamp,,,,,1,0,,sc/decos02_seasonal.sc,starbench_with_lantern,,1,2,,999,,,,,,TID_DECO_CHRISTMAS_BELL_DESC,TID_DECO_STARBENCH,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Shop,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentine's Rose tree,,,,,1,0,,sc/decos02_seasonal.sc,valentines_rose_tree,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_ROSE_TREE,,,,,,TapDecorationGeneric,,,,Valentines,TRUE,,,,TRUE,,,,FP,
Flower Carriage,,,,,1,0,,sc/decos02_seasonal.sc,flower_carriage,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PIGSIGN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FPE,
Haybale Chicken,,,110,,1,0,,sc/decos02_seasonal.sc,haybale_chicken,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HAYSTACK,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,
Haybale Bench,,,,,1,0,,sc/decos02_seasonal.sc,haybale_bench,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HAYBENCH,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley trophy Moose sheep,,,,,1,0,,sc/decos07_valley.sc,valley_canada_happysheep,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_MOOSESHEEP,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
Valley trophy Pig tower,,,,,1,0,,sc/decos07_valley.sc,valley_italy_tower,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_PIGTOWER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
Valley trophy Performer goat,,,,,1,0,,sc/decos07_valley.sc,valley_japan_performer,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_PERFORMERGOAT,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
Valley trophy Desert dog,,,,,1,0,,sc/decos07_valley.sc,valley_egypt_dog,,2,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_DESERTDOG,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bee Flowers,,,90,,1,0,,sc/decos02_seasonal.sc,bee_flowers,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEEFLOWER,,TRUE,,,,TapDecorationGeneric,,,,,TRUE,TRUE,,,,,,,FP,
Bee Lights,,,,,1,0,,sc/decos02_seasonal.sc,bee_lights_archway,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEELIGHTS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
Chick Pool,,,130,,1,0,,sc/decos02_seasonal.sc,chick_pool,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHICKPOOL,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crescent Lantern,,,,,1,0,,sc/decos02_seasonal.sc,crescent_lantern,,1,1,,999,,,,,,TID_DECO_RAMADAN_DESCRIPTION,TID_DECO_CRESCENT_LANTERN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
Crescent Arch,,,,,1,0,,sc/decos02_seasonal.sc,crescent_arch,,2,1,,999,,,,,,TID_DECO_RAMADAN_DESCRIPTION,TID_DECO_CRESCENT_ARCH,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
Crescent Fountain,,,,,1,0,,sc/decos02_seasonal.sc,crescent_fountain,,2,2,,999,,,,,,TID_DECO_RAMADAN_DESCRIPTION,TID_DECO_CRESCENT_FOUNTAIN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downy Birch,,,,,1,0,,sc/decos03_features.sc,downy_birch,,1,1,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_DOWNY_BIRCH,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Reindeer2,,,
Lichen,,,,,1,0,,sc/decos03_features.sc,lichen,,1,1,,,,Voucher1,5,,,TID_SANCTUARYDECO_DESC,TID_DECO_LICHEN,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Reindeer1,,,
,,,,,,,,,,,,,,,,Voucher3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Badminton Tree,,,,,1,0,,sc/decos03_features.sc,badmintontree,,1,1,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_BADMINTONTREE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,GorillaCalf1,,,
Snake Plant,,,,,1,0,,sc/decos03_features.sc,snakeplant,,1,1,,,,Voucher2,3,,,TID_SANCTUARYDECO_DESC,TID_DECO_SNAKEPLANT,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,GorillaCalf2,,,
,,,,,,,,,,,,,,,,Voucher1,5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Painted Rocks,,,,,1,0,,sc/decos03_features.sc,painted_rocks,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_PAINTEDROCKS,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,Derby,
Derby Scarecrow,,,,,1,0,,sc/decos03_features.sc,derby_scarecrow,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_JOCKEYSCARECROW,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,TRUE,TRUE,,,Derby,
Barrel Horse,,,,,1,0,,sc/decos03_features.sc,barrel_horse,,2,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_BARRELHORSE,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,TRUE,TRUE,,,Derby,
Derby Pavilion,,,,,1,0,,sc/decos03_features.sc,derby_pavilion,,2,2,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_BLUEPAVILION,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,Derby,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rustic Planter,,,,,1,0,,sc/decos02_seasonal.sc,rustic_planter,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RUSTICPLANTER,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,FP,
Rustic Birdhouse,,,,,1,0,,sc/decos02_seasonal.sc,rustic_birdhouse,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RUSTICBIRDHOUSE,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,FP,
Rustic Hose,,,85,,1,0,,sc/decos02_seasonal.sc,rustic_hose,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_RUSTICHOSE,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,FP,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beach Hut,,,,,1,0,,sc/decos01_generic.sc,beach_hut,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEACHHUT,,,,,,TapDecorationGeneric,,,,,TRUE,,TRUE,,,TRUE,,,FPE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rainbow Cake,,,,,1,0,,sc/decos02_seasonal.sc,rainbow_cake,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_DISCOCAKE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FPE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hot Air Balloon,,,,,1,0,,sc/decos01_generic.sc,hot_air_balloon,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_HOTAIRBALLOON,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,
T-Ford,,,,,1,0,,sc/decos01_generic.sc,t_ford,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CLASSICCAR,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
Kite Stand,,,,,1,0,,sc/decos01_generic.sc,kitestand,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_KITESTAND,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chick Balloon,,,,,1,0,,sc/decos01_generic.sc,balloon_chick,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CHICKBALLOON,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Party Bubbles,,,,,1,0,,sc/decos02_seasonal.sc,party_bubbles,,2,1,,999,,,,,,TID_DECO_DESC_UNIQUE,TID_DECO_PARTY_BUBBLES,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Special,
Party Stage,,,,,1,0,,sc/decos02_seasonal.sc,party_stage,,2,2,,999,,,,,,TID_DECO_DESC_UNIQUE,TID_DECO_PARTY_STAGE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Special,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley trophy Brazil Statue,,,,,1,0,,sc/decos07_valley.sc,valley_brazilstatue,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BRAZILSTATUE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
Valley trophy France Tower,,,,,1,0,,sc/decos07_valley.sc,valley_francetower,,2,2,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_FRANCETOWER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
Valley trophy UK Crown,,,,,1,0,,sc/decos07_valley.sc,valley_ukcrown,,1,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_UKCROWN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpine Flower,,,,,1,0,,sc/decos03_features.sc,alpine_flower,,1,1,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_ALPINEFLOWERS,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,ReindeerCalf1,,,
Alpine River,,,,,1,0,,sc/decos03_features.sc,alpine_river,,1,2,,,,Voucher1,5,,,TID_SANCTUARYDECO_DESC,TID_DECO_ALPINEPOND,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,ReindeerCalf2,,,
,,,,,,,,,,,,,,,,Voucher3,1,,,,,,,,,,,,,,,,,,,,,,,,
Sunflower Tower,,,,,1,0,,sc/decos03_features.sc,sunflower_tower,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WATERTOWER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Expansion,
Luggage Cart,,,,,1,0,,sc/decos03_features.sc,luggage_cart,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_LUGGAGECART,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Expansion,
Checkers Game,,,,,1,0,,sc/decos03_features.sc,checkers_game,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_COZYBLANKET,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Expansion,
Spanish Flowers,,,,,1,0,,sc/decos03_features.sc,spanish_flowers,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_COLORFULFLOWERS,,TRUE,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Expansion,
Butterfly Statue,,,,,1,0,,sc/decos03_features.sc,butterfly_statue,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BUTTERFLYPOND,,TRUE,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Expansion,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessory Testing,,,,,1,0,,sc/decos06_farmpass.sc,fp_accessorytesting,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_FITTINGROOM,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FPE,
Potted Cactai,,,,,1,0,,sc/decos06_farmpass.sc,fp_pottedcacti,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_POTTEDSUCCULENTS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FPE,
Treehouse,,,,,1,0,,sc/decos06_farmpass.sc,fp_treehouse,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TREEHOUSE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FPE,
Pumpkin Chicks,,,110,,1,0,,sc/decos06_farmpass.sc,fp_pumpkinchicks,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_PUMPKINCHICKS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FPE,
Carved Chick,,,,,1,0,,sc/decos06_farmpass.sc,fp_carvedchick,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CARVEDCHICK,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FPE,
Footprint Present,,,110,,1,0,,sc/decos06_farmpass.sc,fp_footprintpresent,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_CANDYPOOL,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FPE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sand Toys,,,,,1,0,,sc/decos02_seasonal.sc,sand_toys,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SANDTOYS,,,,,,TapDecorationGeneric,,,,Summer,TRUE,,,,TRUE,,,,Seasonal,
Sand Bed,,,120,,1,0,,sc/decos02_seasonal.sc,sand_bed,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SANDBED,,,,,,TapDecorationGeneric,,,,Summer,TRUE,,,,TRUE,,,,Seasonal,
Sand Swing,,,,,1,0,,sc/decos02_seasonal.sc,sand_swing,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_SANDSWING,,,,,,TapDecorationGeneric,,,,Summer,TRUE,,,,TRUE,,,,FP,
Beach Board,,,,,1,0,,sc/decos02_seasonal.sc,beach_board,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEACHBOARD,,,,,,TapDecorationGeneric,,,,Summer,TRUE,,,,TRUE,,,,Seasonal,
Beach Kites,,,130,,1,0,,sc/decos02_seasonal.sc,beach_kites,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_BEACHKITES,,,,,,TapDecorationGeneric,,,,Summer,TRUE,,,,TRUE,,,,Seasonal,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fall Fountain,,,,,1,0,,sc/decos02_seasonal.sc,fall_fountain,,2,2,,999,,,,,,TID_FALL_DECO_DESC,TID_DECO_FALL_FOUNTAIN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,FP,
Fall Weathervane,,,,,1,0,,sc/decos02_seasonal.sc,fall_weather_vane,,1,2,,999,,,,,,TID_FALL_DECO_DESC,TID_DECO_FALL_WEATHERVANE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autumn Vase,,,,,1,0,,sc/decos02_seasonal.sc,autumn_vase,,1,1,,999,,,,,,TID_FALL_DECO_DESC,TID_DECO_AUTUMNVASE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
Autumn Lanterns,,,,,1,0,,sc/decos02_seasonal.sc,autumn_lanterns,,2,1,,999,,,,,,TID_FALL_DECO_DESC,TID_DECO_AUTUMNLANTERNS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
Autumn Wheelbarrow,,,110,,1,0,,sc/decos02_seasonal.sc,autumn_wheelbarrow,,2,2,,999,,,,,,TID_FALL_DECO_DESC,TID_DECO_AUTUMNWHEELBARROW,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fall Pumpkinman,,,,,1,0,,sc/decos02_seasonal.sc,pumpkin_scarecrow,,1,1,,999,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_DECO_PUMPKINSCARECROW,,,,,,TapDecorationGeneric,,,,Halloween,TRUE,,,,TRUE,,,,Events,
Sugarskull Tomb,,,110,,1,0,,sc/decos02_seasonal.sc,sugarskull_tomb,,2,1,,999,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_DECO_SUGARSKULLTOMB,,,,,,TapDecorationGeneric,,,,Halloween,TRUE,,,,TRUE,,,,FP,
Sugarskull Altar,,,,,1,0,,sc/decos02_seasonal.sc,sugarskull_altar,,2,2,,999,,,,,,TID_DECO_HAUNTED_BIRDHOUSE_DESC,TID_DECO_SUGARSKULLALTAR,,,,,,TapDecorationGeneric,,,,Halloween,TRUE,,,,TRUE,,,,Shop,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olympic Gnome,,,,,1,0,,sc/decos03_features.sc,olympic_gnome,,1,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_OLYMPIC_GNOME,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Derby,
Olympic Obstacle,,,,,1,0,,sc/decos03_features.sc,olympic_obstacle,,2,1,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_OLYMPIC_OBSTACLE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Derby,
Olympic Flame,,,,,1,0,,sc/decos03_features.sc,olympic_flame,,2,2,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_OLYMPIC_FLAME,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Expansion,
Olympic Podium,,,,,1,0,,sc/decos03_features.sc,olympic_podium,,2,2,,999,,,,,,TID_DERBY_DECO_DESCRIPTION,TID_DECO_OLYMPIC_PODIUM,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Derby,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arctic Lupine,,,,,1,0,,sc/decos03_features.sc,arctic_lupine,,1,1,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_ARCTIC_LUPINE,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,ArcticFox1,,,
Arctic Poppy,,,,,1,0,,sc/decos03_features.sc,arctic_poppy,,2,1,,,,Voucher1,5,,,TID_SANCTUARYDECO_DESC,TID_DECO_ARCTIC_POPPY,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,ArcticFox2,,,
,,,,,,,,,,,,,,,,Voucher3,1,,,,,,,,,,,,,,,,,,,,,,,,
Empty Well,,,,,1,0,,sc/decos03_features.sc,empty_well,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_EMPTY_WELL,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Train Stop,,,110,,1,0,,sc/decos03_features.sc,train_stop,,2,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_TRAIN_STOP,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Woodcutting Station,,,,,1,0,,sc/decos03_features.sc,woodcutting_station,,2,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_WOODCUTTING_STATION,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley trophy Australia,,,,,1,0,,sc/decos07_valley.sc,valley_australiapainting,,2,1,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_AUSTRALIA_PAINTINGS,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
Valley trophy Russia,,,110,,1,0,,sc/decos07_valley.sc,valley_russiastatue,,2,2,,999,,,,,,TID_DECO_BOARDGAME_DESCRIPTION,TID_DECO_RUSSIAN_STATUE,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Valley,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winter Shovelstand,,,90,,1,0,,sc/decos02_seasonal.sc,winter_shovelstand,,2,1,,999,,,,,,TID_WINTER_DECO_DESC,TID_DECO_SHOVELSTAND,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,,
Snow Chicken,,,85,,1,0,,sc/decos02_seasonal.sc,snow_chicken,,1,1,,999,,,,,,TID_WINTER_DECO_DESC,TID_DECO_SNOWCHICKEN,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
Ski Jumper,,,,,1,0,,sc/decos02_seasonal.sc,ski_jumper,,1,2,,999,,,,,,TID_WINTER_DECO_DESC,TID_DECO_SKIJUMPER,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
Hockey Pond,,,,,1,0,,sc/decos02_seasonal.sc,hockey_pond,,2,2,,999,,,,,,TID_WINTER_DECO_DESC,TID_DECO_HOCKEYPOND,,,,,,TapDecorationGeneric,,,,,TRUE,,,,TRUE,,,,Shop,
Cow topiary,,,,,1,0,,sc/decos02_seasonal.sc,topiary_cow,,2,1,,999,,,,,,TID_WINTER_DECO_DESC,TID_DECO_COWTOPIARY,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,FP,
Snowcastle,,,,,1,0,,sc/decos02_seasonal.sc,snow_castle,,2,2,,999,,,,,,TID_WINTER_DECO_DESC,TID_DECO_SNOWCASTLE,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Shop,
Winter Socks,,,,,1,0,,sc/decos02_seasonal.sc,winter_socks,,1,1,,999,,,,,,TID_WINTER_DECO_DESC,TID_DECO_STOCKINGSTAND,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,FP,
Winter Gazebo,,,,,1,0,,sc/decos02_seasonal.sc,winter_gazebo,,2,2,,999,,,,,,TID_WINTER_DECO_DESC,TID_DECO_WINTERGAZEBO,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,FP,
Winter Wrappingstation,,,,,1,0,,sc/decos02_seasonal.sc,winter_wrappingstation,,2,2,,999,,,,,,TID_WINTER_DECO_DESC,TID_DECO_GIFTSTATION,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,Events,
Snowcannon,,,90,,1,0,,sc/decos02_seasonal.sc,snowcannon,,1,2,,999,,,,,,TID_WINTER_DECO_DESC,TID_DECO_SNOWCANNON,,,,,,TapDecorationGeneric,,,,Christmas,TRUE,,,,TRUE,,,,FP,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Welwitschia,,,,,1,0,,sc/decos03_features.sc,welwitschia,,1,2,4500,,,,,500,1,TID_SANCTUARYDECO_DESC,TID_DECO_WELWITSCHIA,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Cheetah1,,,
Sun Lichen,,,,,1,0,,sc/decos03_features.sc,sun_lichen,,2,2,,,,Voucher1,5,,,TID_SANCTUARYDECO_DESC,TID_DECO_SUN_LICHEN,Buy,,,,,TapDecorationGeneric,TRUE,,25,,,TRUE,,TRUE,,,Cheetah2,,,
,,,,,,,,,,,,,,,,Voucher3,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movie Props,,,,,1,0,,sc/decos02_seasonal.sc,movie_props,,1,1,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOVIEPROPS,,,,,,TapDecorationGeneric,,,,NewYear,TRUE,,,,TRUE,,,,Shop,
Movie Night,,,,,1,0,,sc/decos02_seasonal.sc,movie_night,,1,2,,999,,,,,,TID_DECO_GENERICFARM_DESCRIPTION,TID_DECO_MOVIENIGHT,,,,,,TapDecorationGeneric,,,,NewYear,TRUE,,,,TRUE,,,,Shop,
